Facility_ID,Restaurant_Name,Inspection_Date,Process_Description,Geocode,Street,City,Zip_Code,Score,Med_Income,Population,Home_Ownership,Latitude,Longitude
10510628,Buckner Villas,2013-06-07,Routine Inspection,"11110 TOM ADAMS DR, AUSTIN, TX 78753",11110 TOM ADAMS DR,AUSTIN,78753,96,38206.0,43788.0,0.407,30.3716781024,-97.6711518192
10002411,First Chinese BBQ,2013-06-06,Routine Inspection,"10901 N LAMAR BLVD, AUSTIN, TX 78753",10901 N LAMAR BLVD,AUSTIN,78753,87,38206.0,43788.0,0.407,30.3783047275,-97.6877386306
10000697,Short N Sweet,2013-06-06,Routine Inspection,"10901 N LAMAR BLVD, AUSTIN, TX 78753",10901 N LAMAR BLVD,AUSTIN,78753,93,38206.0,43788.0,0.407,30.3783047275,-97.6877386306
10059597,Thanh Nhi Vietnamese Restaurant and Sandwich,2013-05-31,Routine Inspection,"9200 N LAMAR BLVD, AUSTIN, TX 78753",9200 N LAMAR BLVD,AUSTIN,78753,87,38206.0,43788.0,0.407,30.3614230535,-97.698256806
2801854,Delco Primary,2013-05-30,Routine Inspection,"12900 DESSAU RD, AUSTIN, TX 78753",12900 DESSAU RD,AUSTIN,78753,93,38206.0,43788.0,0.407,30.3991852795,-97.6441073763
10355256,La Sabrocita Restaurant & Tortilleria,2013-05-24,1st Follow Up to Routine of 50 - 69,"850 E RUNDBERG LN, AUSTIN, TX 78753",850 E RUNDBERG LN,AUSTIN,78753,84,38206.0,43788.0,0.407,30.3573377822,-97.6855380997
2804085,Walgreens # 09679,2013-05-24,Routine Inspection,"12601 TECH RIDGE BLVD, AUSTIN, TX 78753",12601 TECH RIDGE BLVD,AUSTIN,78753,97,38206.0,43788.0,0.407,30.4001512915,-97.6585235542
10184409,Gus Garcia Recreation Center,2013-05-22,Routine Inspection,"1201 E RUNDBERG LN, AUSTIN, TX 78753",1201 E RUNDBERG LN,AUSTIN,78753,100,38206.0,43788.0,0.407,30.3538268082,-97.6816590193
2801985,McDonalds #25451,2013-05-22,Routine Inspection,"13611 1, AUSTIN, TX 78753",13611 1,AUSTIN,78753,78,38206.0,43788.0,0.407,30.4229140626,-97.6711460752
2803661,Walgreens,2013-05-21,Routine Inspection,"9307 N LAMAR BLVD, AUSTIN, TX 78753",9307 N LAMAR BLVD,AUSTIN,78753,97,38206.0,43788.0,0.407,30.3620327832,-97.6971369649
2802468,Pizza Hut,2013-05-21,Routine Inspection,"8500 N LAMAR BLVD, AUSTIN, TX 78753",8500 N LAMAR BLVD,AUSTIN,78753,96,38206.0,43788.0,0.407,30.3536623263,-97.705804992
10000531,Capitol Food Stop #2,2013-05-16,Routine Inspection,"8201 N LAMAR BLVD, AUSTIN, TX 78753",8201 N LAMAR BLVD,AUSTIN,78753,93,38206.0,43788.0,0.407,30.3508100122,-97.7083483487
10712125,Homer's Cafe,2013-05-15,Routine Inspection,"1300 PARK CENTER DR, AUSTIN, TX 78753",1300 PARK CENTER DR,AUSTIN,78753,96,38206.0,43788.0,0.407,30.3405619265,-97.6851460464
10631961,La Tropicana La Fe,2013-05-13,Routine Inspection,"9429 N IH, AUSTIN, TX 78753",9429 N IH,AUSTIN,78753,97,38206.0,43788.0,0.407,30.3583811044,-97.6865641928
10355256,La Sabrocita Restaurant & Tortilleria,2013-05-13,Routine Inspection,"850 E RUNDBERG LN, AUSTIN, TX 78753",850 E RUNDBERG LN,AUSTIN,78753,63,38206.0,43788.0,0.407,30.3573377822,-97.6855380997
10446331,Rice Bowl Cafe,2013-05-09,Routine Inspection,"11220 N LAMAR BLVD, AUSTIN, TX 78753",11220 N LAMAR BLVD,AUSTIN,78753,71,38206.0,43788.0,0.407,30.3818969582,-97.6866362975
10002408,Super 8 Motel,2013-05-09,Routine Inspection,"8128 N IH, AUSTIN, TX 78753",8128 N IH,AUSTIN,78753,97,38206.0,43788.0,0.407,30.3443095399,-97.6976714285
2804007,Rundberg Grocery,2013-05-09,Routine Inspection,"310 E RUNDBERG LN, AUSTIN, TX 78753",310 E RUNDBERG LN,AUSTIN,78753,90,38206.0,43788.0,0.407,30.3602039893,-97.6915409757
2801690,Maudie's North Lamar,2013-05-07,Routine Inspection,"10205 N LAMAR BLVD, AUSTIN, TX 78753",10205 N LAMAR BLVD,AUSTIN,78753,87,38206.0,43788.0,0.407,30.3720138349,-97.6913919228
10091552,Einstein Bros. Bagels #3462,2013-05-07,Routine Inspection,"12400 N IH, AUSTIN, TX 78753",12400 N IH,AUSTIN,78753,94,38206.0,43788.0,0.407,30.4029599499,-97.6753523327
10004379,Schlotzsky's,2013-05-07,Routine Inspection,"500 CANYON RIDGE DR, AUSTIN, TX 78753",500 CANYON RIDGE DR,AUSTIN,78753,87,38206.0,43788.0,0.407,30.405272528,-97.6718973773
10159246,Korean Grill,2013-05-06,Routine Inspection,"10901 N LAMAR BLVD, AUSTIN, TX 78753",10901 N LAMAR BLVD,AUSTIN,78753,84,38206.0,43788.0,0.407,30.3783047275,-97.6877386306
2801342,Swad Restaurant,2013-05-06,Routine Inspection,"9515 N LAMAR BLVD, AUSTIN, TX 78753",9515 N LAMAR BLVD,AUSTIN,78753,89,38206.0,43788.0,0.407,30.3644339787,-97.6946087351
2803478,Taj Video Corporation Inc.,2013-05-03,Routine Inspection,"9515 N LAMAR BLVD, AUSTIN, TX 78753",9515 N LAMAR BLVD,AUSTIN,78753,92,38206.0,43788.0,0.407,30.3644339787,-97.6946087351
10134174,Little Caesars,2013-05-02,Routine Inspection,"1030 NORWOOD PARK BLVD, AUSTIN, TX 78753",1030 NORWOOD PARK BLVD,AUSTIN,78753,96,38206.0,43788.0,0.407,30.3391586368,-97.6911691927
2803636,Whistle Stop Grocery/La Mexicana,2013-05-02,1st Follow Up to Routine of 50 - 69,"834 E RUNDBERG LN, AUSTIN, TX 78753",834 E RUNDBERG LN,AUSTIN,78753,84,38206.0,43788.0,0.407,30.3575571825,-97.6858936599
10488645,Club Tierra Caliente #2,2013-05-01,Routine Inspection,"214 E ANDERSON LN, AUSTIN, TX 78753",214 E ANDERSON LN,AUSTIN,78753,91,38206.0,43788.0,0.407,30.343771737,-97.7040488894
2802495,La Michoacana,2013-04-30,Routine Inspection,"9308 N LAMAR BLVD, AUSTIN, TX 78753",9308 N LAMAR BLVD,AUSTIN,78753,83,38206.0,43788.0,0.407,30.362606289,-97.6981507376
2804032,La Michoacana Meat Market,2013-04-30,Routine Inspection,"9308 N LAMAR BLVD, AUSTIN, TX 78753",9308 N LAMAR BLVD,AUSTIN,78753,91,38206.0,43788.0,0.407,30.362606289,-97.6981507376
2801533,Tam Deli & Cafe,2013-04-29,Routine Inspection,"8222 N LAMAR BLVD, AUSTIN, TX 78753",8222 N LAMAR BLVD,AUSTIN,78753,79,38206.0,43788.0,0.407,30.3516302208,-97.7089151028
10105483,Sonic Drive In #114,2013-04-27,Routine Inspection,"1605 E PARMER LN, AUSTIN, TX 78753",1605 E PARMER LN,AUSTIN,78753,96,38206.0,43788.0,0.407,30.3877031999,-97.650643325
2802503,Golden Wok,2013-04-24,Routine Inspection,"500 CANYON RIDGE DR, AUSTIN, TX 78753",500 CANYON RIDGE DR,AUSTIN,78753,79,38206.0,43788.0,0.407,30.405272528,-97.6718973773
10002414,Subway Sandwich #22880,2013-04-24,Routine Inspection,"1030 NORWOOD PARK BLVD, AUSTIN, TX 78753",1030 NORWOOD PARK BLVD,AUSTIN,78753,100,38206.0,43788.0,0.407,30.3391586368,-97.6911691927
10497880,Rawshe Hookah Cafe,2013-04-24,Routine Inspection,"11331 N LAMAR BLVD, AUSTIN, TX 78753",11331 N LAMAR BLVD,AUSTIN,78753,93,38206.0,43788.0,0.407,30.3821907593,-97.6848321915
10002121,TC Noodle House,2013-04-24,Routine Inspection,"10901 N LAMAR BLVD, AUSTIN, TX 78753",10901 N LAMAR BLVD,AUSTIN,78753,87,38206.0,43788.0,0.407,30.3783047275,-97.6877386306
10531579,Donut 4U,2013-04-23,Routine Inspection,"1425 E RUNDBERG LN, AUSTIN, TX 78753",1425 E RUNDBERG LN,AUSTIN,78753,96,38206.0,43788.0,0.407,30.3506087709,-97.6764064093
10789938,Jack in the Box #842,2013-04-22,Routine Inspection,"904 E BRAKER LN, AUSTIN, TX 78753",904 E BRAKER LN,AUSTIN,78753,97,38206.0,43788.0,0.407,30.3760361974,-97.6731285194
2801879,Mariscos Tampico,2013-04-18,Routine Inspection,"10601 N LAMAR BLVD, AUSTIN, TX 78753",10601 N LAMAR BLVD,AUSTIN,78753,86,38206.0,43788.0,0.407,30.374553305,-97.6899654961
2803636,Whistle Stop Grocery/La Mexicana,2013-04-17,Routine Inspection,"834 E RUNDBERG LN, AUSTIN, TX 78753",834 E RUNDBERG LN,AUSTIN,78753,68,38206.0,43788.0,0.407,30.3575571825,-97.6858936599
10355374,Maui Wowi,2013-04-17,Routine Inspection,"500 CANYON RIDGE DR, AUSTIN, TX 78753",500 CANYON RIDGE DR,AUSTIN,78753,90,38206.0,43788.0,0.407,30.405272528,-97.6718973773
10692976,Tienda Mexicana,2013-04-17,Routine Inspection,"825 E RUNDBERG LN, AUSTIN, TX 78753",825 E RUNDBERG LN,AUSTIN,78753,74,38206.0,43788.0,0.407,30.3564463822,-97.6868531126
2801550,McDonald's #14607,2013-04-16,Routine Inspection,"1030 NORWOOD PARK BLVD, AUSTIN, TX 78753",1030 NORWOOD PARK BLVD,AUSTIN,78753,85,38206.0,43788.0,0.407,30.3391586368,-97.6911691927
10044643,Pho Dan,2013-04-16,Routine Inspection,"11220 N LAMAR BLVD, AUSTIN, TX 78753",11220 N LAMAR BLVD,AUSTIN,78753,93,38206.0,43788.0,0.407,30.3818969582,-97.6866362975
2800971,"Ken's Subs, Tacos and More",2013-04-15,Routine Inspection,"9408 DESSAU RD, AUSTIN, TX 78753",9408 DESSAU RD,AUSTIN,78753,95,38206.0,43788.0,0.407,30.3515825837,-97.675750877
2800159,Dairy Queen,2013-04-11,Routine Inspection,"8728 N LAMAR BLVD, AUSTIN, TX 78753",8728 N LAMAR BLVD,AUSTIN,78753,90,38206.0,43788.0,0.407,30.3563524554,-97.7021955369
2800735,Braker Lane Christian Learning,2013-04-09,Routine Inspection,"11300 HUNTERS LN, AUSTIN, TX 78753",11300 HUNTERS LN,AUSTIN,78753,96,38206.0,43788.0,0.407,30.3800311535,-97.6827229874
2801548,McDonald's #14128,2013-04-02,Routine Inspection,"1024 E ANDERSON LN, AUSTIN, TX 78753",1024 E ANDERSON LN,AUSTIN,78753,81,38206.0,43788.0,0.407,30.3367854544,-97.693458518
2800472,Sonic Drive In,2013-03-29,Routine Inspection,"9325 N LAMAR BLVD, AUSTIN, TX 78753",9325 N LAMAR BLVD,AUSTIN,78753,94,38206.0,43788.0,0.407,30.3625801054,-97.6966092373
10618280,Thomas Buffet,2013-03-28,Routine Inspection,"9710 N LAMAR BLVD, AUSTIN, TX 78753",9710 N LAMAR BLVD,AUSTIN,78753,82,38206.0,43788.0,0.407,30.3672228078,-97.6955418586
10053469,Residence Inn Parmer Lane,2013-03-25,Routine Inspection,"12401 N LAMAR BLVD, AUSTIN, TX 78753",12401 N LAMAR BLVD,AUSTIN,78753,91,38206.0,43788.0,0.407,30.4065347452,-97.677480965
10093822,Fresh Tofu Food to Go,2013-03-21,Routine Inspection,"10901 N LAMAR BLVD, AUSTIN, TX 78753",10901 N LAMAR BLVD,AUSTIN,78753,72,38206.0,43788.0,0.407,30.3783047275,-97.6877386306
2804117,Hang Fung Ginseng,2013-03-18,Routine Inspection,"10901 N LAMAR BLVD, AUSTIN, TX 78753",10901 N LAMAR BLVD,AUSTIN,78753,100,38206.0,43788.0,0.407,30.3783047275,-97.6877386306
2804104,Afri Carib Market,2013-03-12,Routine Inspection,"825 E RUNDBERG LN, AUSTIN, TX 78753",825 E RUNDBERG LN,AUSTIN,78753,96,38206.0,43788.0,0.407,30.3564463822,-97.6868531126
2804047,Oriental Grocery & Bakery,2013-03-08,Routine Inspection,"707 E BRAKER LN, AUSTIN, TX 78753",707 E BRAKER LN,AUSTIN,78753,86,38206.0,43788.0,0.407,30.3767463521,-97.677630851
2804055,MT Supermarket,2013-03-05,Routine Inspection,"10901 N LAMAR BLVD, AUSTIN, TX 78753",10901 N LAMAR BLVD,AUSTIN,78753,80,38206.0,43788.0,0.407,30.3783047275,-97.6877386306
10001446,MT Supermarket - Meat/Seafood,2013-03-05,Routine Inspection,"10901 N LAMAR BLVD, AUSTIN, TX 78753",10901 N LAMAR BLVD,AUSTIN,78753,93,38206.0,43788.0,0.407,30.3783047275,-97.6877386306
10001837,Bombay Express,2013-02-28,Routine Inspection,"13000 N IH, AUSTIN, TX 78753",13000 N IH,AUSTIN,78753,96,38206.0,43788.0,0.407,30.4155528897,-97.6747738077
2802650,Sarpino's Pizzeria,2013-02-22,Routine Inspection,"13000 N IH, AUSTIN, TX 78753",13000 N IH,AUSTIN,78753,90,38206.0,43788.0,0.407,30.4155528897,-97.6747738077
2800115,VFW #8787,2013-02-20,Routine Inspection,"500 VFW RD, AUSTIN, TX 78753",500 VFW RD,AUSTIN,78753,90,38206.0,43788.0,0.407,30.3920513654,-97.6680347242
10343424,Antojitos La Botanita,2013-02-20,Routine Inspection,"10601 N LAMAR BLVD, AUSTIN, TX 78753",10601 N LAMAR BLVD,AUSTIN,78753,100,38206.0,43788.0,0.407,30.374553305,-97.6899654961
10780666,Courtyard by Marriott,2013-02-12,Routine Inspection,"12330 N IH, AUSTIN, TX 78753",12330 N IH,AUSTIN,78753,87,38206.0,43788.0,0.407,30.4011145479,-97.675170185
10691985,My Ft Foods,2013-02-12,Routine Inspection,"500 CANYON RIDGE DR, AUSTIN, TX 78753",500 CANYON RIDGE DR,AUSTIN,78753,93,38206.0,43788.0,0.407,30.405272528,-97.6718973773
10003981,Chuy's North Lamar,2013-02-08,Routine Inspection,"10520 N LAMAR BLVD, AUSTIN, TX 78753",10520 N LAMAR BLVD,AUSTIN,78753,88,38206.0,43788.0,0.407,30.375177627,-97.6906319717
2801922,Chili's,2013-02-08,Routine Inspection,"12901 N IH, AUSTIN, TX 78753",12901 N IH,AUSTIN,78753,88,38206.0,43788.0,0.407,30.4136762945,-97.6722559231
10275866,Baguette House & Cafe,2013-02-08,Routine Inspection,"10901 N LAMAR BLVD, AUSTIN, TX 78753",10901 N LAMAR BLVD,AUSTIN,78753,80,38206.0,43788.0,0.407,30.3783047275,-97.6877386306
2801829,Arby's Roast Beef  #07400,2013-02-07,Routine Inspection,"13609 N IH, AUSTIN, TX 78753",13609 N IH,AUSTIN,78753,97,38206.0,43788.0,0.407,30.4226038688,-97.6702299649
10454885,Taqueria La Tapatia y Bakery,2013-02-06,Routine Inspection,"12601 TECH RIDGE BLVD, AUSTIN, TX 78753",12601 TECH RIDGE BLVD,AUSTIN,78753,85,38206.0,43788.0,0.407,30.4001512915,-97.6585235542
10651320,Pollo Borracho,2013-02-01,Routine Inspection,"9717 N LAMAR BLVD, AUSTIN, TX 78753",9717 N LAMAR BLVD,AUSTIN,78753,83,38206.0,43788.0,0.407,30.3658352846,-97.6945410523
10293083,Ho Ho Chinese BBQ,2013-01-31,Routine Inspection,"13000 N IH, AUSTIN, TX 78753",13000 N IH,AUSTIN,78753,88,38206.0,43788.0,0.407,30.4155528897,-97.6747738077
10034421,Pizza Hut,2013-01-31,Routine Inspection,"1015 E BRAKER LN, AUSTIN, TX 78753",1015 E BRAKER LN,AUSTIN,78753,94,38206.0,43788.0,0.407,30.3746842657,-97.6718197397
10384742,Subway,2013-01-31,Routine Inspection,"900 E BRAKER LN, AUSTIN, TX 78753",900 E BRAKER LN,AUSTIN,78753,96,38206.0,43788.0,0.407,30.3768638825,-97.6733633335
10090358,Dell Dining PS2,2013-01-28,Routine Inspection,"701 E PARMER LN, AUSTIN, TX 78753",701 E PARMER LN,AUSTIN,78753,90,38206.0,43788.0,0.407,30.4020717756,-97.6624145797
2800088,Whataburger #481,2013-01-24,Routine Inspection,"11135 N IH, AUSTIN, TX 78753",11135 N IH,AUSTIN,78753,96,38206.0,43788.0,0.407,30.3754618715,-97.6761874908
2801593,Baby Acapulco #4,2013-01-23,Routine Inspection,"13609 N IH, AUSTIN, TX 78753",13609 N IH,AUSTIN,78753,91,38206.0,43788.0,0.407,30.4226038688,-97.6702299649
2801466,Orangewood Inn & Suites,2013-01-17,Routine Inspection,"9121 N IH, AUSTIN, TX 78753",9121 N IH,AUSTIN,78753,100,38206.0,43788.0,0.407,30.3557977326,-97.6888051055
2801172,Holiday Inn Express,2013-01-17,Routine Inspection,"8500 N IH, AUSTIN, TX 78753",8500 N IH,AUSTIN,78753,100,38206.0,43788.0,0.407,30.3487246579,-97.694981319
2801286,Vasquez Tacos,2013-01-16,Routine Inspection,"915 E BRAKER LN, AUSTIN, TX 78753",915 E BRAKER LN,AUSTIN,78753,96,38206.0,43788.0,0.407,30.3753527276,-97.6728780301
2800007,Whataburger #132,2013-01-14,Routine Inspection,"9516 N LAMAR BLVD, AUSTIN, TX 78753",9516 N LAMAR BLVD,AUSTIN,78753,97,38206.0,43788.0,0.407,30.3653338481,-97.6962373954
2802363,Starbucks Coffee #8632,2015-12-23,Routine Inspection,"2300 S IH, AUSTIN, TX 78704",2300 S IH,AUSTIN,78704,96,35733.0,43343.0,0.302,30.2335635,-97.7423302945
2801085,Polvo's Restaurant & Bar,2015-12-23,Routine Inspection,"2004 S 1ST ST, AUSTIN, TX 78704",2004 S 1ST ST,AUSTIN,78704,45,35733.0,43343.0,0.302,30.2453462012,-97.7574128289
11157451,Radio Coffee & Beer,2015-12-23,Routine Inspection,"4204 MANCHACA RD, AUSTIN, TX 78704",4204 MANCHACA RD,AUSTIN,78704,94,35733.0,43343.0,0.302,30.2315382061,-97.7878105832
2802819,Amy's Ice Cream,2015-12-22,Routine Inspection,"3100 S CONGRESS AVE, AUSTIN, TX 78704",3100 S CONGRESS AVE,AUSTIN,78704,96,35733.0,43343.0,0.302,30.2318104603,-97.7593281069
10400697,Barton Hills Market #1,2015-12-22,Routine Inspection,"1220 BARTON HILLS DR, AUSTIN, TX 78704",1220 BARTON HILLS DR,AUSTIN,78704,91,35733.0,43343.0,0.302,30.2618686186,-97.7751109214
10687176,Elizabeth Street Cafe,2015-12-22,Routine Inspection,"1501 S 1ST ST, AUSTIN, TX 78704",1501 S 1ST ST,AUSTIN,78704,70,35733.0,43343.0,0.302,30.2498082607,-97.7546611395
2800136,Magnolia Cafe South,2015-12-21,Routine Inspection,"1920 S CONGRESS AVE, AUSTIN, TX 78704",1920 S CONGRESS AVE,AUSTIN,78704,79,35733.0,43343.0,0.302,30.2444867725,-97.7519499014
11152377,Pizza Patron # 20,2015-12-21,Routine Inspection,"533 W OLTORF ST, AUSTIN, TX 78704",533 W OLTORF ST,AUSTIN,78704,97,35733.0,43343.0,0.302,30.2416718671,-97.7595388173
11066742,Taco Bell #030140,2015-12-21,Routine Inspection,"201 E OLTORF ST, AUSTIN, TX 78704",201 E OLTORF ST,AUSTIN,78704,100,35733.0,43343.0,0.302,30.2377858229,-97.7525050276
10405911,El Meson,2015-12-19,Routine Inspection,"2038 S LAMAR BLVD, AUSTIN, TX 78704",2038 S LAMAR BLVD,AUSTIN,78704,95,35733.0,43343.0,0.302,30.2490101474,-97.7689475628
10197096,Freebirds World Burrito,2015-12-19,Routine Inspection,"4032 S LAMAR BLVD, AUSTIN, TX 78704",4032 S LAMAR BLVD,AUSTIN,78704,95,35733.0,43343.0,0.302,30.2368892655,-97.7939994226
2801273,Taco Xpress,2015-12-16,Routine Inspection,"2529 S LAMAR BLVD, AUSTIN, TX 78704",2529 S LAMAR BLVD,AUSTIN,78704,96,35733.0,43343.0,0.302,30.2458313388,-97.7783028705
2801096,Vespaio,2015-12-15,Routine Inspection,"1610 S CONGRESS AVE, AUSTIN, TX 78704",1610 S CONGRESS AVE,AUSTIN,78704,72,35733.0,43343.0,0.302,30.2472674881,-97.7508204558
2802739,Summer Moon Coffee Bar,2015-12-15,Routine Inspection,"3115 S 1ST ST, AUSTIN, TX 78704",3115 S 1ST ST,AUSTIN,78704,86,35733.0,43343.0,0.302,30.2332388859,-97.7648582808
10516514,Amy's Ice Creams,2015-12-14,Routine Inspection,"2901 S LAMAR BLVD, AUSTIN, TX 78704",2901 S LAMAR BLVD,AUSTIN,78704,97,35733.0,43343.0,0.302,30.2430367012,-97.7824245148
10516513,"Phil's Ice House, Inc",2015-12-14,Routine Inspection,"2901 S LAMAR BLVD, AUSTIN, TX 78704",2901 S LAMAR BLVD,AUSTIN,78704,93,35733.0,43343.0,0.302,30.2430367012,-97.7824245148
2802715,Mc Donalds,2015-12-11,Routine Inspection,"303 E OLTORF ST, AUSTIN, TX 78704",303 E OLTORF ST,AUSTIN,78704,81,35733.0,43343.0,0.302,30.2374837199,-97.7520515672
10003328,Irie Bean,2015-12-11,Routine Inspection,"2310 S LAMAR BLVD, AUSTIN, TX 78704",2310 S LAMAR BLVD,AUSTIN,78704,99,35733.0,43343.0,0.302,30.2475288405,-97.7748996603
2803908,Shepherd's Market,2015-12-10,Routine Inspection,"3708 SOUTHRIDGE DR, AUSTIN, TX 78704",3708 SOUTHRIDGE DR,AUSTIN,78704,95,35733.0,43343.0,0.302,30.2320040916,-97.7776506898
2801718,McDonald's,2015-12-10,Routine Inspection,"3909 S CONGRESS AVE, AUSTIN, TX 78704",3909 S CONGRESS AVE,AUSTIN,78704,87,35733.0,43343.0,0.302,30.2233886922,-97.7626008376
2801353,Embassy Suites Restaurant,2015-12-10,Routine Inspection,"300 S CONGRESS AVE, AUSTIN, TX 78704",300 S CONGRESS AVE,AUSTIN,78704,77,35733.0,43343.0,0.302,30.25855213,-97.7467755889
11267214,888 Mini,2015-12-09,Routine Inspection,"1007 S CONGRESS AVE, AUSTIN, TX 78704",1007 S CONGRESS AVE,AUSTIN,78704,78,35733.0,43343.0,0.302,30.2540924076,-97.7471206887
2800646,Sandy's,2015-12-08,Routine Inspection,"603 BARTON SPRINGS RD, AUSTIN, TX 78704",603 BARTON SPRINGS RD,AUSTIN,78704,73,35733.0,43343.0,0.302,30.2584117922,-97.7509986129
11074173,El Tacorrido,2015-12-07,Routine Inspection,"2316 S 1ST ST, AUSTIN, TX 78704",2316 S 1ST ST,AUSTIN,78704,75,35733.0,43343.0,0.302,30.2424588686,-97.7595590187
10958411,Tarbouch LLC,2015-12-07,Routine Inspection,"534 E OLTORF ST, AUSTIN, TX 78704",534 E OLTORF ST,AUSTIN,78704,74,35733.0,43343.0,0.302,30.2371259862,-97.7497227101
11294879,VOX Table,2015-12-07,Routine Inspection,"1100 S LAMAR BLVD, AUSTIN, TX 78704",1100 S LAMAR BLVD,AUSTIN,78704,94,35733.0,43343.0,0.302,30.2557181636,-97.7625437233
2800288,Sonic Drive In,2015-12-02,Routine Inspection,"2632 S LAMAR BLVD, AUSTIN, TX 78704",2632 S LAMAR BLVD,AUSTIN,78704,89,35733.0,43343.0,0.302,30.245700917,-97.780007727
10961361,L & L Catering,2015-11-30,Routine Inspection,"120 W OLTORF ST, AUSTIN, TX 78704",120 W OLTORF ST,AUSTIN,78704,87,35733.0,43343.0,0.302,30.2396416634,-97.7546627727
10477419,Papalote Taco House,2015-11-30,Routine Inspection,"2803 S LAMAR BLVD, AUSTIN, TX 78704",2803 S LAMAR BLVD,AUSTIN,78704,96,35733.0,43343.0,0.302,30.2435141786,-97.7818956497
2801893,Rockin Tomato Pizza Co.,2015-11-25,Routine Inspection,"3003 S LAMAR BLVD, AUSTIN, TX 78704",3003 S LAMAR BLVD,AUSTIN,78704,96,35733.0,43343.0,0.302,30.2422836536,-97.7829663808
2800195,Broken Spoke,2015-11-24,Routine Inspection,"3201 S LAMAR BLVD, AUSTIN, TX 78704",3201 S LAMAR BLVD,AUSTIN,78704,89,35733.0,43343.0,0.302,30.2410018616,-97.7853063382
10069508,Freebirds,2015-11-24,Routine Inspection,"515 S CONGRESS AVE, AUSTIN, TX 78704",515 S CONGRESS AVE,AUSTIN,78704,84,35733.0,43343.0,0.302,30.2560953258,-97.7470108958
10486254,Bombay Bistro,2015-11-24,Routine Inspection,"4200 S LAMAR BLVD, AUSTIN, TX 78704",4200 S LAMAR BLVD,AUSTIN,78704,93,35733.0,43343.0,0.302,30.2360380485,-97.7953180891
2801580,Azul Tequila,2015-11-24,Routine Inspection,"4211 S LAMAR BLVD, AUSTIN, TX 78704",4211 S LAMAR BLVD,AUSTIN,78704,96,35733.0,43343.0,0.302,30.2342503091,-97.7925975276
10639398,"Sprouts Farmers Market-Meat,Deli,Bakery",2015-11-23,Routine Inspection,"4006 S LAMAR BLVD, AUSTIN, TX 78704",4006 S LAMAR BLVD,AUSTIN,78704,98,35733.0,43343.0,0.302,30.2379358222,-97.7931761636
10638628,Sprouts Farmers Market,2015-11-23,Routine Inspection,"4006 S LAMAR BLVD, AUSTIN, TX 78704",4006 S LAMAR BLVD,AUSTIN,78704,99,35733.0,43343.0,0.302,30.2379358222,-97.7931761636
10480663,Meadows Coffee House,2015-11-20,Routine Inspection,"3001 S CONGRESS AVE, AUSTIN, TX 78704",3001 S CONGRESS AVE,AUSTIN,78704,93,35733.0,43343.0,0.302,30.2320996901,-97.7571341434
2802014,Community of Christ,2015-11-20,Routine Inspection,"2132 BLUEBONNET LN, AUSTIN, TX 78704",2132 BLUEBONNET LN,AUSTIN,78704,97,35733.0,43343.0,0.302,30.2493808906,-97.7760115259
2800220,Mr. Gatti's #153,2015-11-20,Routine Inspection,"2614 S LAMAR BLVD, AUSTIN, TX 78704",2614 S LAMAR BLVD,AUSTIN,78704,93,35733.0,43343.0,0.302,30.245977377,-97.7796654183
10231515,Bon Appetit- Res. Hall IV Dining,2015-11-20,Routine Inspection,"3001 S CONGRESS AVE, AUSTIN, TX 78704",3001 S CONGRESS AVE,AUSTIN,78704,84,35733.0,43343.0,0.302,30.2320996901,-97.7571341434
10231529,Bon Appetit- The Huddle @ St. Edward's,2015-11-20,Routine Inspection,"3001 S CONGRESS AVE, AUSTIN, TX 78704",3001 S CONGRESS AVE,AUSTIN,78704,94,35733.0,43343.0,0.302,30.2320996901,-97.7571341434
10054970,Bon Appetit - Ragsdale,2015-11-20,Routine Inspection,"3001 S CONGRESS AVE, AUSTIN, TX 78704",3001 S CONGRESS AVE,AUSTIN,78704,94,35733.0,43343.0,0.302,30.2320996901,-97.7571341434
10497447,AFC Sushi@St. Edwards University,2015-11-20,Routine Inspection,"3001 S CONGRESS AVE, AUSTIN, TX 78704",3001 S CONGRESS AVE,AUSTIN,78704,98,35733.0,43343.0,0.302,30.2320996901,-97.7571341434
2802412,Pei Wei Asian Diner,2015-11-19,Routine Inspection,"4200 S LAMAR BLVD, AUSTIN, TX 78704",4200 S LAMAR BLVD,AUSTIN,78704,94,35733.0,43343.0,0.302,30.2360380485,-97.7953180891
2800123,Matt's El Rancho,2015-11-19,Routine Inspection,"2613 S LAMAR BLVD, AUSTIN, TX 78704",2613 S LAMAR BLVD,AUSTIN,78704,92,35733.0,43343.0,0.302,30.245142807,-97.7792473705
2801176,Maudie'sToo,2015-11-18,Routine Inspection,"1212 S LAMAR BLVD, AUSTIN, TX 78704",1212 S LAMAR BLVD,AUSTIN,78704,90,35733.0,43343.0,0.302,30.25466023,-97.7627551039
10167921,Moonlight Bakery,2015-11-18,Routine Inspection,"2300 S LAMAR BLVD, AUSTIN, TX 78704",2300 S LAMAR BLVD,AUSTIN,78704,99,35733.0,43343.0,0.302,30.2478603744,-97.7746390111
11144061,Congress Express,2015-11-18,Routine Inspection,"3630 S CONGRESS AVE, AUSTIN, TX 78704",3630 S CONGRESS AVE,AUSTIN,78704,90,35733.0,43343.0,0.302,30.2270064361,-97.76208537
